SUP_ID,STA_NM_ANFR,NAT_ID,latitude,longitude,SUP_NM_HAUT,COM_CD_INSEE
524594,0780034272,4,48.98277777777778,1.906388888888889,65,78440
525761,0782750664,4,48.95333333333333,1.605,"42,5",78385
525761,0782700496,4,48.95333333333333,1.605,"42,5",78385
526911,0782700117,38,48.7975,2.0675000000000003,19,78545
526776,0782290392,26,49.025555555555556,1.6108333333333333,"31,5",78255
526776,0782750212,26,49.025555555555556,1.6108333333333333,"31,5",78255
526776,0782700322,26,49.025555555555556,1.6108333333333333,"31,5",78255
526776,0780990022,26,49.025555555555556,1.6108333333333333,"31,5",78255
518734,0780620501,23,48.963055555555556,1.7472222222222222,37,78291
518734,0780620505,23,48.963055555555556,1.7472222222222222,37,78291
518734,0780620506,23,48.963055555555556,1.7472222222222222,37,78291
518734,0780620507,23,48.963055555555556,1.7472222222222222,37,78291
518734,0780620508,23,48.963055555555556,1.7472222222222222,37,78291
518734,0780620512,23,48.963055555555556,1.7472222222222222,37,78291
518734,0780620515,23,48.963055555555556,1.7472222222222222,37,78291
518734,0780600020,23,48.963055555555556,1.7472222222222222,37,78291
518734,0780620517,23,48.963055555555556,1.7472222222222222,37,78291
518734,0780620519,23,48.963055555555556,1.7472222222222222,37,78291
518734,0780600021,23,48.963055555555556,1.7472222222222222,37,78291
518734,0780620647,23,48.963055555555556,1.7472222222222222,37,78291
518734,0782670500,23,48.963055555555556,1.7472222222222222,37,78291
518734,0780620601,23,48.963055555555556,1.7472222222222222,37,78291
601815,0782700174,38,48.993611111111115,1.9130555555555555,35,78440
518562,0782290437,23,49.005,1.6033333333333335,"42,8",78531
518562,0780220064,23,49.005,1.6033333333333335,"42,8",78531
518562,0780030073,23,49.005,1.6033333333333335,"42,8",78531
518562,0782700100,23,49.005,1.6033333333333335,"42,8",78531
518562,0782750241,23,49.005,1.6033333333333335,"42,8",78531
518562,0780600040,23,49.005,1.6033333333333335,"42,8",78531
518562,0780990354,23,49.005,1.6033333333333335,"42,8",78531
512191,0782290092,38,48.84861111111111,2.136388888888889,34,78126
512191,0782750280,38,48.84861111111111,2.136388888888889,34,78126
512326,0782290414,26,48.79722222222222,2.0108333333333333,28,78423
512326,0782700251,26,48.79722222222222,2.0108333333333333,28,78423
512326,0780990094,26,48.79722222222222,2.0108333333333333,28,78423
513601,0782700296,26,48.778055555555554,1.65,25,78263
513601,0782750828,26,48.778055555555554,1.65,25,78263
526364,0782700282,23,48.82888888888889,1.646388888888889,35,78520
526364,0782750589,23,48.82888888888889,1.646388888888889,35,78520
526364,0782290518,23,48.82888888888889,1.646388888888889,35,78520
526364,0780990227,23,48.82888888888889,1.646388888888889,35,78520
513357,0782700066,20,48.64666666666667,1.823888888888889,56,78517
513357,0782750198,20,48.64666666666667,1.823888888888889,56,78517
526876,0782700157,23,48.825,1.8941666666666666,32,78683
526876,0782750674,23,48.825,1.8941666666666666,32,78683
526782,0782700240,38,48.99027777777778,1.7116666666666667,"25,6",78361
526782,0782750121,38,48.99027777777778,1.7116666666666667,"25,6",78361
532167,0782290175,23,48.743611111111115,2.045,"36,7",78356
532167,0782700107,23,48.743611111111115,2.045,"36,7",78356
532167,0782750252,23,48.743611111111115,2.045,"36,7",78356
532167,0780220046,23,48.743611111111115,2.045,"36,7",78356
532763,0782700185,38,48.973888888888894,2.006111111111111,21,78624
532763,0782750066,38,48.973888888888894,2.006111111111111,21,78624
532763,0780990496,38,48.973888888888894,2.006111111111111,21,78624
534687,0782290275,23,48.948611111111106,2.0097222222222224,"28,1",78624
534687,0782700193,23,48.948611111111106,2.0097222222222224,"28,1",78624
534687,0780990115,23,48.948611111111106,2.0097222222222224,"28,1",78624
532385,0782750688,17,48.761944444444445,1.9166666666666665,13,78383
535077,0782700136,23,48.99027777777778,1.76,"52,3",78335
535077,0780990043,23,48.99027777777778,1.76,"52,3",78335
532540,0782700081,38,48.99805555555556,2.0975,25,78172
532540,0782750118,38,48.99805555555556,2.0975,25,78172
532540,0780990492,38,48.99805555555556,2.0975,25,78172
532596,0782750021,38,48.80333333333333,2.165833333333333,"32,1",78686
532703,0782750061,38,48.89527777777778,2.068888888888889,"48,2",78551
532838,0782750263,38,48.98388888888889,1.7225000000000001,"27,2",78361
532838,0782290305,38,48.98388888888889,1.7225000000000001,"27,2",78361
532838,0780990101,38,48.98388888888889,1.7225000000000001,"27,2",78361
533413,0782750564,38,48.79805555555556,2.066111111111111,18,78545
535469,0782750228,38,48.99277777777778,2.0894444444444447,"22,3",78172
524118,0782290391,23,48.85944444444445,1.857777777777778,"38,7",78062
524118,0782750691,23,48.85944444444445,1.857777777777778,"38,7",78062
524118,0782700329,23,48.85944444444445,1.857777777777778,"38,7",78062
524118,0780990010,23,48.85944444444445,1.857777777777778,"38,7",78062
524176,0782750267,17,48.78055555555555,1.9666666666666668,27,78208
524176,0782290411,17,48.78055555555555,1.9666666666666668,27,78208
521801,0782290254,4,48.8,1.9094444444444443,39,78321
521801,0782700033,4,48.8,1.9094444444444443,39,78321
521801,0782750178,4,48.8,1.9094444444444443,39,78321
521801,0781650024,4,48.8,1.9094444444444443,39,78321
521801,0781650022,4,48.8,1.9094444444444443,39,78321
521801,0781650020,4,48.8,1.9094444444444443,39,78321
521801,0781650019,4,48.8,1.9094444444444443,39,78321
521801,0780990005,4,48.8,1.9094444444444443,39,78321
521801,0781650043,4,48.8,1.9094444444444443,39,78321
521696,0782290150,17,48.82833333333333,1.9977777777777779,"28,5",78674
521696,0782750238,17,48.82833333333333,1.9977777777777779,"28,5",78674
521645,0782290354,4,48.66555555555556,1.9680555555555557,72,78128
521645,0782700020,4,48.66555555555556,1.9680555555555557,72,78128
521645,0782750665,4,48.66555555555556,1.9680555555555557,72,78128
525128,0782290155,38,48.76722222222222,2.0391666666666666,22,78423
821404,0780220076,23,48.98222222222223,1.6208333333333333,26,78484
821404,0782290449,23,48.98222222222223,1.6208333333333333,26,78484
821404,0780462326,23,48.98222222222223,1.6208333333333333,26,78484
794061,0782700003,4,48.79277777777778,2.1327777777777777,"36,5",78646
794061,0780030956,4,48.79277777777778,2.1327777777777777,"36,5",78646
800626,0782700208,38,49.000277777777775,1.6797222222222221,54,78361
759435,0782700032,4,48.71388888888889,1.8858333333333333,72,78220
759435,0782750707,4,48.71388888888889,1.8858333333333333,72,78220
759435,0780030982,4,48.71388888888889,1.8858333333333333,72,78220
759435,0780990060,4,48.71388888888889,1.8858333333333333,72,78220
748342,0780600027,11,48.45055555555556,1.9105555555555556,18,78009
761798,0780600026,26,48.529444444444444,1.847777777777778,18,78003
764043,0780600016,23,48.995555555555555,1.7944444444444443,35,78314
786928,0782700250,23,48.782777777777774,2.209166666666667,36,78640
800997,0782750708,17,48.78111111111111,2.2208333333333337,18,78640
816597,0782290408,48,48.91611111111111,1.9797222222222224,31,78466
816597,0782700249,48,48.91611111111111,1.9797222222222224,31,78466
816603,0782290410,38,48.98027777777778,1.7108333333333332,"16,8",78362
870212,0782700196,26,48.818333333333335,1.9538888888888888,32,78490
870228,0782700238,23,48.93666666666666,1.743888888888889,"58,2",78291
870228,0780230013,23,48.93666666666666,1.743888888888889,"58,2",78291
870228,0782750827,23,48.93666666666666,1.743888888888889,"58,2",78291
870238,0782700101,38,48.81722222222223,2.148888888888889,"18,5",78646
870250,0782700302,17,48.84777777777778,2.1494444444444443,12,78126
798518,0782700219,23,48.978611111111114,2.0655555555555556,"39,9",78015
798518,0782750288,23,48.978611111111114,2.0655555555555556,"39,9",78015
798518,0780990255,23,48.978611111111114,2.0655555555555556,"39,9",78015
799802,0782290396,23,48.70194444444445,1.895,37,78030
799802,0782700098,23,48.70194444444445,1.895,37,78030
799802,0782750813,23,48.70194444444445,1.895,37,78030
804105,0780030918,38,48.7875,2.0491666666666664,15,78423
816446,0782750440,38,48.80722222222222,2.1555555555555554,19,78646
816626,0782290350,23,48.92444444444444,1.6827777777777777,28,78677
816664,0782290353,23,48.868611111111115,2.1133333333333333,"29,2",78350
816664,0782700200,23,48.868611111111115,2.1133333333333333,"29,2",78350
816664,0782750714,23,48.868611111111115,2.1133333333333333,"29,2",78350
816664,0780990453,23,48.868611111111115,2.1133333333333333,"29,2",78350
816692,0782700306,26,48.79361111111111,2.075277777777778,15,78646
816692,0782290369,26,48.79361111111111,2.075277777777778,15,78646
816694,0782290376,10,48.91583333333333,2.0244444444444443,8,78498
816696,0782290377,10,48.91222222222222,2.1805555555555554,9,78124
816700,0782290387,23,48.559444444444445,1.9116666666666666,"30,5",78537
816702,0782290389,38,48.78388888888889,2.0669444444444447,14,78297
799769,0782700216,38,48.947222222222216,2.0641666666666665,18,78498
809116,0782290264,23,48.772777777777776,2.1283333333333334,36,78117
809116,0782700041,23,48.772777777777776,2.1283333333333334,36,78117
809116,0782750102,23,48.772777777777776,2.1283333333333334,36,78117
809116,0781650007,23,48.772777777777776,2.1283333333333334,36,78117
809116,0781650008,23,48.772777777777776,2.1283333333333334,36,78117
809116,0781650010,23,48.772777777777776,2.1283333333333334,36,78117
809116,0781650012,23,48.772777777777776,2.1283333333333334,36,78117
809116,0781650039,23,48.772777777777776,2.1283333333333334,36,78117
809116,0780990258,23,48.772777777777776,2.1283333333333334,36,78117
791784,0782290447,26,48.69083333333333,1.8552777777777778,30,78486
791784,0780460305,26,48.69083333333333,1.8552777777777778,30,78486
785693,0782700223,31,48.816944444444445,2.048611111111111,"16,2",78242
785693,0782750666,31,48.816944444444445,2.048611111111111,"16,2",78242
790313,0782700024,17,48.956944444444446,2.169722222222222,"32,5",78358
790313,0782750281,17,48.956944444444446,2.169722222222222,"32,5",78358
790313,0780990121,17,48.956944444444446,2.169722222222222,"32,5",78358
816476,0782290232,38,48.87416666666667,2.138611111111111,20,78190
816494,0782290239,26,48.867222222222225,1.785,34,78616
816494,0780220088,26,48.867222222222225,1.785,34,78616
816521,0782290243,26,48.73583333333333,1.9077777777777778,24,78168
816567,0782290262,4,48.46472222222223,1.8777777777777778,42,78478
816575,0782290268,23,48.76444444444444,2.116388888888889,"31,5",78117
816575,0782750302,23,48.76444444444444,2.116388888888889,"31,5",78117
816575,0780990090,23,48.76444444444444,2.116388888888889,"31,5",78117
816583,0782290269,26,48.96361111111111,1.8336111111111113,30,78217
816583,0782700272,26,48.96361111111111,1.8336111111111113,30,78217
816583,0780990182,26,48.96361111111111,1.8336111111111113,30,78217
816583,0782751024,26,48.96361111111111,1.8336111111111113,30,78217
816583,0780600037,26,48.96361111111111,1.8336111111111113,30,78217
816589,0782290271,38,48.81444444444444,2.1502777777777777,28,78646
816589,0782750315,38,48.81444444444444,2.1502777777777777,28,78646
816589,0780990051,38,48.81444444444444,2.1502777777777777,28,78646
816595,0782290278,23,48.51916666666666,1.8341666666666667,33,78003
816605,0782290279,38,48.99722222222222,1.7094444444444443,21,78361
794135,0782700069,26,48.909166666666664,2.029166666666667,25,78133
794158,0782750433,23,48.909444444444446,2.0280555555555555,31,78133
817353,0782700323,4,49.011944444444445,1.7816666666666665,"25,7",78296
817353,0782750834,4,49.011944444444445,1.7816666666666665,"25,7",78296
797912,0782700330,23,48.89694444444444,1.6802777777777775,42,78591
797912,0781650032,23,48.89694444444444,1.6802777777777775,42,78591
797912,0780130079,23,48.89694444444444,1.6802777777777775,42,78591
797912,0780130080,23,48.89694444444444,1.6802777777777775,42,78591
797912,0780130081,23,48.89694444444444,1.6802777777777775,42,78591
797912,0780990056,23,48.89694444444444,1.6802777777777775,42,78591
797912,0782750837,23,48.89694444444444,1.6802777777777775,42,78591
797925,0782700146,26,48.759166666666665,2.0441666666666665,16,78688
815595,0782290104,23,48.8775,2.125,29,78190
815695,0782290112,38,48.94222222222222,2.0322222222222224,30,78123
815712,0782290116,26,48.8,1.9638888888888888,30,78490
815712,0782700261,26,48.8,1.9638888888888888,30,78490
815714,0782290124,26,48.973055555555554,2.17,18,78551
815725,0782290126,26,48.90972222222222,2.0294444444444446,20,78133
815749,0782290137,20,48.94416666666666,1.8319444444444444,22,78230
815749,0782700079,20,48.94416666666666,1.8319444444444444,22,78230
815749,0782750877,20,48.94416666666666,1.8319444444444444,22,78230
786207,0782290130,4,48.657222222222224,1.6758333333333333,41,78307
786673,0782290446,23,48.969722222222224,1.87,42,78238
787180,0782700295,38,48.784166666666664,2.0405555555555552,"33,4",78423
816569,0782290286,23,48.988055555555555,1.7663888888888888,27,78501
816581,0782290288,23,48.6025,2.005,29,78120
816615,0782290291,23,48.98111111111111,2.0786111111111114,25,78005
816634,0782290335,38,48.9,2.158611111111111,21,78146
816654,0782750108,38,48.84861111111111,2.1516666666666664,"23,1",78126
816654,0780990107,38,48.84861111111111,2.1516666666666664,"23,1",78126
816654,0782290336,38,48.84861111111111,2.1516666666666664,"23,1",78126
816662,0782290337,20,48.74277777777778,1.9627777777777777,34,78397
816662,0782750443,20,48.74277777777778,1.9627777777777777,34,78397
816666,0782290339,20,48.81361111111111,1.8994444444444445,26,78442
816668,0782290340,23,48.65416666666667,1.8497222222222223,23,78517
816672,0782290341,24,48.76083333333333,2.062777777777778,"21,1",78688
816672,0782700206,24,48.76083333333333,2.062777777777778,"21,1",78688
835021,0782750015,38,48.779444444444444,1.9894444444444446,40,78621
835021,0780990028,38,48.779444444444444,1.9894444444444446,40,78621
835027,0780350001,17,48.78527777777778,2.0725000000000002,24,78297
835027,0782750069,17,48.78527777777778,2.0725000000000002,24,78297
835027,0780031170,17,48.78527777777778,2.0725000000000002,24,78297
835029,0782750472,17,48.803888888888885,2.1416666666666666,"20,5",78646
835031,0782750156,38,48.89527777777778,2.154166666666667,17,78146
835052,0782750206,38,48.801111111111105,2.1238888888888887,23,78646
835054,0782750208,38,48.86083333333333,2.1397222222222223,20,78092
835060,0782750221,26,48.79361111111111,2.075555555555556,12,78646
835068,0782750242,26,48.81916666666667,1.9538888888888888,32,78490
781408,0782700221,38,48.90611111111111,2.153611111111111,"16,5",78418
796927,0782290261,38,48.913888888888884,2.1975,26,78124
796927,0782700128,38,48.913888888888884,2.1975,26,78124
815673,0782290047,4,49.0175,1.5680555555555555,"36,1",78089
815697,0782290053,38,48.78194444444444,1.8161111111111112,"19,5",78420
815718,0782290075,4,48.98277777777778,2.0125,20,78624
815720,0782290078,38,48.801111111111105,2.1530555555555555,27,78646
815733,0782290079,17,48.928888888888885,2.0455555555555556,19,78498
815751,0782290088,4,48.62222222222222,1.9077777777777778,39,78164
815751,0782700022,4,48.62222222222222,1.9077777777777778,39,78164
815751,0782750801,4,48.62222222222222,1.9077777777777778,39,78164
815751,0780990167,4,48.62222222222222,1.9077777777777778,39,78164
815763,0782290097,26,48.81916666666667,1.9555555555555555,30,78490
815767,0782700202,23,48.988055555555555,1.975,32,78642
815783,0782290102,17,48.62555555555556,1.7697222222222222,25,78269
839856,0782700255,26,48.99861111111111,1.6925000000000001,26,78361
839856,0782290303,26,48.99861111111111,1.6925000000000001,26,78361
839864,0782700138,38,48.80583333333333,2.1327777777777777,17,78646
839864,0782290331,38,48.80583333333333,2.1327777777777777,17,78646
839903,0782290345,26,49.00555555555555,1.9019444444444444,"29,5",78299
839909,0782700164,26,48.975833333333334,1.7197222222222224,27,78362
839909,0782290351,26,48.975833333333334,1.7197222222222224,27,78362
825453,0782750711,23,48.98583333333333,2.111388888888889,"37,1",78005
540185,0782700149,38,48.811388888888885,2.1352777777777776,"30,5",78646
540185,0782750251,38,48.811388888888885,2.1352777777777776,"30,5",78646
540185,0780990016,38,48.811388888888885,2.1352777777777776,"30,5",78646
614862,0780220050,23,48.90222222222222,2.004722222222222,25,78007
614862,0782290039,23,48.90222222222222,2.004722222222222,25,78007
614862,0782700070,23,48.90222222222222,2.004722222222222,25,78007
614862,0782751033,23,48.90222222222222,2.004722222222222,25,78007
539145,0782750154,38,48.769444444444446,1.9544444444444444,32,78208
539145,0780990037,38,48.769444444444446,1.9544444444444444,32,78208
615301,0780220051,26,48.530277777777776,1.913611111111111,29,78564
615301,0782290346,26,48.530277777777776,1.913611111111111,29,78564
615301,0782700281,26,48.530277777777776,1.913611111111111,29,78564
615301,0780990178,26,48.530277777777776,1.913611111111111,29,78564
615301,0782750815,26,48.530277777777776,1.913611111111111,29,78564
545399,0782290025,38,48.87416666666667,2.096388888888889,29,78372
545405,0782700087,38,48.87638888888889,2.089166666666667,24,78372
545407,0782750011,38,48.87222222222222,2.095555555555556,23,78372
545412,0782290062,23,48.86638888888889,2.0355555555555553,44,78571
545412,0782750147,23,48.86638888888889,2.0355555555555553,44,78571
545412,0782700018,23,48.86638888888889,2.0355555555555553,44,78571
545412,0780990539,23,48.86638888888889,2.0355555555555553,44,78571
545418,0782750266,38,48.87444444444444,2.081666666666667,20,78372
536461,0782290103,4,49.02055555555555,1.4836111111111112,42,78147
536461,0780620700,4,49.02055555555555,1.4836111111111112,42,78147
536461,0782700072,4,49.02055555555555,1.4836111111111112,42,78147
536461,0782750153,4,49.02055555555555,1.4836111111111112,42,78147
536461,0780990160,4,49.02055555555555,1.4836111111111112,42,78147
619485,0782700235,26,48.7675,2.0033333333333334,52,78621
614506,0780220049,38,48.92166666666667,2.0327777777777776,"20,4",78498
614506,0782290203,38,48.92166666666667,2.0327777777777776,"20,4",78498
614506,0782700215,38,48.92166666666667,2.0327777777777776,"20,4",78498
614506,0782750894,38,48.92166666666667,2.0327777777777776,"20,4",78498
544123,0782700142,38,48.800555555555555,2.1866666666666665,26,78686
546396,0782700035,38,48.76833333333333,1.9491666666666667,"32,3",78208
546396,0782290558,38,48.76833333333333,1.9491666666666667,"32,3",78208
536847,0782700063,4,48.89611111111111,2.141388888888889,47,78650
536847,0782750168,4,48.89611111111111,2.141388888888889,47,78650
536847,0780990041,4,48.89611111111111,2.141388888888889,47,78650
538407,0780030150,4,48.899166666666666,2.083888888888889,55,78551
538407,0782290194,4,48.899166666666666,2.083888888888889,55,78551
538407,0782750131,4,48.899166666666666,2.083888888888889,55,78551
538407,0780030955,4,48.899166666666666,2.083888888888889,55,78551
538407,0780990171,4,48.899166666666666,2.083888888888889,55,78551
538407,0782700006,4,48.899166666666666,2.083888888888889,55,78551
544017,0780220059,23,49.02638888888889,1.5583333333333333,35,78089
544017,0782290352,23,49.02638888888889,1.5583333333333333,35,78089
544017,0782700179,23,49.02638888888889,1.5583333333333333,35,78089
544017,0782750726,23,49.02638888888889,1.5583333333333333,35,78089
544017,0780990078,23,49.02638888888889,1.5583333333333333,35,78089
535978,0782700189,20,48.87916666666667,2.1463888888888887,44,78190
535978,0782750130,20,48.87916666666667,2.1463888888888887,44,78190
535978,0780990174,20,48.87916666666667,2.1463888888888887,44,78190
545310,0782700263,38,48.93861111111111,2.1863888888888887,"12,6",78586
545336,0782750628,48,48.776944444444446,1.8033333333333335,26,78420
545336,0782700495,48,48.776944444444446,1.8033333333333335,26,78420
531373,0782290429,26,48.64861111111111,1.8230555555555557,35,78517
532728,0782290386,26,48.7275,2.0844444444444448,"26,5",78356
532728,0782750104,26,48.7275,2.0844444444444448,"26,5",78356
541547,0782750244,23,48.95583333333334,2.0944444444444446,"47,9",78551
541547,0782700073,23,48.95583333333334,2.0944444444444446,"47,9",78551
555190,0782700112,23,48.76027777777778,2.1713888888888886,38,78322
555190,0782750170,23,48.76027777777778,2.1713888888888886,38,78322
555190,0782650114,23,48.76027777777778,2.1713888888888886,38,78322
555190,0782650115,23,48.76027777777778,2.1713888888888886,38,78322
555190,0782650117,23,48.76027777777778,2.1713888888888886,38,78322
555190,0782650119,23,48.76027777777778,2.1713888888888886,38,78322
555190,0782650128,23,48.76027777777778,2.1713888888888886,38,78322
555190,0782290514,23,48.76027777777778,2.1713888888888886,38,78322
555190,0780990237,23,48.76027777777778,2.1713888888888886,38,78322
555194,0782290120,23,48.795833333333334,2.176388888888889,46,78686
555194,0782700015,23,48.795833333333334,2.176388888888889,46,78686
555194,0782750314,23,48.795833333333334,2.176388888888889,46,78686
555194,0782650108,23,48.795833333333334,2.176388888888889,46,78686
555194,0782650109,23,48.795833333333334,2.176388888888889,46,78686
555194,0782650111,23,48.795833333333334,2.176388888888889,46,78686
555194,0782650113,23,48.795833333333334,2.176388888888889,46,78686
555194,0780990015,23,48.795833333333334,2.176388888888889,46,78686
555194,0782650126,23,48.795833333333334,2.176388888888889,46,78686
555194,0782650145,23,48.795833333333334,2.176388888888889,46,78686
555517,0782750278,38,48.78361111111111,2.1694444444444443,34,78640
555517,0780990018,38,48.78361111111111,2.1694444444444443,34,78640
555555,0782700253,23,48.757222222222225,1.9425000000000001,25,78644
545761,0782290378,4,48.781666666666666,2.029166666666667,"72,5",78423
545761,0782700007,4,48.781666666666666,2.029166666666667,"72,5",78423
545761,0780030957,4,48.781666666666666,2.029166666666667,"72,5",78423
545761,0780990057,4,48.781666666666666,2.029166666666667,"72,5",78423
545761,0780034324,4,48.781666666666666,2.029166666666667,"72,5",78423
545862,0782750032,17,48.803888888888885,2.051111111111111,"19,4",78545
551754,0782290125,23,48.66777777777777,1.8780555555555556,30,78655
551754,0780600005,23,48.66777777777777,1.8780555555555556,30,78655
551788,0780600012,4,48.779444444444444,2.026944444444444,70,78423
551788,0780600017,4,48.779444444444444,2.026944444444444,70,78423
553278,0782290432,49,48.83694444444445,2.127222222222222,8,78126
553278,0782700132,49,48.83694444444445,2.127222222222222,8,78126
553278,0780990396,49,48.83694444444445,2.127222222222222,8,78126
551081,0782700050,38,48.920833333333334,2.0216666666666665,"42,5",78498
551081,0782750699,38,48.920833333333334,2.0216666666666665,"42,5",78498
541366,0782750007,38,48.808055555555555,2.151388888888889,24,78646
554616,0782290220,38,48.99861111111111,2.062222222222222,21,78382
554616,0782700154,38,48.99861111111111,2.062222222222222,21,78382
554616,0782750233,38,48.99861111111111,2.062222222222222,21,78382
554616,0780990045,38,48.99861111111111,2.062222222222222,21,78382
557651,0782700027,38,48.82527777777778,1.985,23,78165
560672,0782700155,38,49.00333333333333,2.111111111111111,22,78172
558546,0782290433,23,48.7925,2.055833333333333,49,78297
559221,0782750183,38,48.780277777777776,2.0355555555555553,31,78423
559391,0782750622,17,48.85916666666667,2.131388888888889,21,78092
557726,0782700037,38,48.828611111111115,1.948611111111111,"40,7",78490
557775,0782700226,38,48.92833333333333,2.1852777777777774,21,78311
575584,0782290434,26,48.96472222222223,2.0616666666666665,22,78005
577363,0782290182,17,48.74916666666667,1.9241666666666666,20,78168
577363,0782700300,17,48.74916666666667,1.9241666666666666,20,78168
577363,0780990050,17,48.74916666666667,1.9241666666666666,20,78168
572161,0782750187,38,48.7725,2.0144444444444445,"38,5",78423
573197,0782290270,38,48.794444444444444,2.1230555555555557,19,78646
568548,0782750014,38,48.9475,2.1680555555555556,23,78586
570415,0782700120,17,48.766666666666666,2.1194444444444445,"26,1",78117
577284,0782700171,26,48.526666666666664,1.9508333333333332,"39,9",78569
577284,0782290444,26,48.526666666666664,1.9508333333333332,"39,9",78569
577284,0780990204,26,48.526666666666664,1.9508333333333332,"39,9",78569
577284,0782750803,26,48.526666666666664,1.9508333333333332,"39,9",78569
584131,0780030632,24,49.038888888888884,1.7577777777777779,40,78246
584131,0780220044,24,49.038888888888884,1.7577777777777779,40,78246
584131,0782290083,24,49.038888888888884,1.7577777777777779,40,78246
586011,0782700023,23,48.70305555555556,1.7727777777777778,50,78497
586011,0782290456,23,48.70305555555556,1.7727777777777778,50,78497
586011,0780220077,23,48.70305555555556,1.7727777777777778,50,78497
586011,0780990240,23,48.70305555555556,1.7727777777777778,50,78497
586011,0782750818,23,48.70305555555556,1.7727777777777778,50,78497
583191,0782700029,23,48.91444444444444,2.161111111111111,38,78124
583191,0780600023,23,48.91444444444444,2.161111111111111,38,78124
583191,0780030940,23,48.91444444444444,2.161111111111111,38,78124
583191,0782751062,23,48.91444444444444,2.161111111111111,38,78124
583191,0780034069,23,48.91444444444444,2.161111111111111,38,78124
589413,0782290397,20,48.57611111111112,1.8786111111111112,42,78601
589413,0782700173,20,48.57611111111112,1.8786111111111112,42,78601
589413,0782750672,20,48.57611111111112,1.8786111111111112,42,78601
583197,0782700567,26,48.878055555555555,2.1244444444444444,"24,5",78190
579484,0782700252,17,48.755833333333335,1.9313888888888888,"13,6",78168
580950,0782700034,38,48.943888888888885,2.180833333333333,34,78586
586265,0782700148,38,48.784166666666664,2.185833333333333,"29,6",78640
614810,0782290277,23,48.62416666666667,1.826111111111111,50,78517
614810,0782700135,23,48.62416666666667,1.826111111111111,50,78517
614810,0782750798,23,48.62416666666667,1.826111111111111,50,78517
589432,0782290141,23,48.70583333333334,1.9780555555555557,42,78193
589432,0782700104,23,48.70583333333334,1.9780555555555557,42,78193
589432,0780990153,23,48.70583333333334,1.9780555555555557,42,78193
589432,0782751056,23,48.70583333333334,1.9780555555555557,42,78193
591984,0782290041,23,48.87111111111111,2.0605555555555553,"33,2",78224
591984,0782700078,23,48.87111111111111,2.0605555555555553,"33,2",78224
591984,0782750261,23,48.87111111111111,2.0605555555555553,"33,2",78224
591984,0780990224,23,48.87111111111111,2.0605555555555553,"33,2",78224
595555,0782700294,17,48.76722222222222,2.0555555555555554,"22,5",78297
593714,0782700042,20,48.73444444444444,2.0908333333333333,25,78143
593714,0782750193,20,48.73444444444444,2.0908333333333333,25,78143
593714,0781650013,20,48.73444444444444,2.0908333333333333,25,78143
593714,0781650014,20,48.73444444444444,2.0908333333333333,25,78143
593714,0781650016,20,48.73444444444444,2.0908333333333333,25,78143
593714,0781650018,20,48.73444444444444,2.0908333333333333,25,78143
593714,0781650041,20,48.73444444444444,2.0908333333333333,25,78143
625327,0780220054,23,48.97638888888889,1.5858333333333334,20,78082
625327,0782290225,23,48.97638888888889,1.5858333333333334,20,78082
625337,0780220055,23,48.96527777777778,1.6744444444444444,21,78354
625337,0782290281,23,48.96527777777778,1.6744444444444444,21,78354
625337,0782700326,23,48.96527777777778,1.6744444444444444,21,78354
625349,0780220053,26,48.93416666666666,1.6158333333333335,30,78608
625349,0782290312,26,48.93416666666666,1.6158333333333335,30,78608
622013,0780030974,23,48.552499999999995,1.9319444444444442,70,78537
622013,0782700452,23,48.552499999999995,1.9319444444444442,70,78537
622013,0780990317,23,48.552499999999995,1.9319444444444442,70,78537
622013,0782751129,23,48.552499999999995,1.9319444444444442,70,78537
594845,0782290055,23,48.95472222222222,1.7158333333333333,58,78104
594845,0782700047,23,48.95472222222222,1.7158333333333333,58,78104
594845,0781650006,23,48.95472222222222,1.7158333333333333,58,78104
594845,0781650004,23,48.95472222222222,1.7158333333333333,58,78104
594845,0781650002,23,48.95472222222222,1.7158333333333333,58,78104
594845,0781650001,23,48.95472222222222,1.7158333333333333,58,78104
594845,0780220074,23,48.95472222222222,1.7158333333333333,58,78104
594845,0780990006,23,48.95472222222222,1.7158333333333333,58,78104
594845,0781650037,23,48.95472222222222,1.7158333333333333,58,78104
594845,0782750899,23,48.95472222222222,1.7158333333333333,58,78104
594845,0781670002,23,48.95472222222222,1.7158333333333333,58,78104
594859,0782700207,38,48.895833333333336,2.068888888888889,38,78551
593553,0782290438,23,48.73777777777778,1.6302777777777777,27,78171
593553,0782700130,23,48.73777777777778,1.6302777777777777,27,78171
593553,0780220073,23,48.73777777777778,1.6302777777777777,27,78171
593553,0782750856,23,48.73777777777778,1.6302777777777777,27,78171
637838,0782290328,38,48.8,2.165,"14,8",78686
637838,0782700267,38,48.8,2.165,"14,8",78686
637838,0780460312,38,48.8,2.165,"14,8",78686
632300,0780220056,23,48.71638888888889,1.7977777777777777,35,78108
632300,0782290248,23,48.71638888888889,1.7977777777777777,35,78108
627860,0782750010,38,48.906388888888884,2.154444444444444,"20,7",78418
632199,0782290024,23,48.94194444444444,1.918611111111111,"35,8",78206
632199,0782700166,23,48.94194444444444,1.918611111111111,"35,8",78206
632199,0780220075,23,48.94194444444444,1.918611111111111,"35,8",78206
